Gender,Annual Income,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region
Male,13500,Ford,Contour,Auto,Red,19000,Sedan,Janesville
Male,1193000,Plymouth,Voyager,Manual,Red,12300,Passenger,Scottsdale
Male,416000,Toyota,Tacoma,Auto,Pale White,53000,SUV,Austin
Male,820000,BMW,328i,Manual,Red,21001,Sedan,Middletown
Male,474000,Chevrolet,Metro,Auto,Black,31000,Passenger,Aurora
Male,981000,Volvo,S70,Manual,Red,21000,SUV,Greenville
Male,1690000,Dodge,Intrepid,Manual,Black,11000,Sedan,Pasco
Male,955000,Subaru,Forester,Manual,Red,17000,Hardtop,Greenville
Male,590500,Cadillac,Escalade,Auto,Pale White,38500,Sedan,Aurora
Male,895000,Chrysler,300M,Auto,Red,16000,SUV,Greenville
Male,13500,Oldsmobile,Aurora,Manual,Red,71000,Passenger,Pasco
Female,444000,Saab,3-Sep,Auto,Black,26000,Sedan,Janesville
Male,790000,Toyota,Land Cruiser,Auto,Black,21000,SUV,Scottsdale
Female,635000,Subaru,Forester,Auto,Red,23000,Hardtop,Middletown
Male,806000,Lexus,LS400,Manual,Black,69000,Sedan,Janesville
Male,13500,Chrysler,300M,Auto,Pale White,22000,SUV,Janesville
Male,13500,Volkswagen,Passat,Manual,Pale White,27000,Hatchback,Scottsdale
Male,13500,Volkswagen,Passat,Auto,Red,13000,Hatchback,Austin
Male,1470000,Cadillac,Eldorado,Auto,Pale White,17000,Passenger,Janesville
Female,670000,Lexus,ES300,Auto,Pale White,27000,Hatchback,Austin
Male,1012000,Volvo,S40,Manual,Black,36200,Sedan,Janesville
Male,599000,Lincoln,Navigator,Auto,Black,19000,Sedan,Scottsdale
Female,905000,Nissan,Frontier,Auto,Pale White,18000,Hatchback,Austin
Female,13500,Dodge,Viper,Auto,Red,31000,SUV,Aurora
Male,622000,Nissan,Pathfinder,Auto,Red,21001,Hardtop,Middletown
Female,830000,Volvo,S40,Manual,Black,36000,Sedan,Pasco
Male,902000,Ford,F-Series,Manual,Red,13000,Passenger,Janesville
Male,13500,Acura,TL,Auto,Black,28000,Hatchback,Scottsdale
Male,13500,Mercedes-B,M-Class,Manual,Red,25001,Hardtop,Aurora
Male,655000,Chrysler,Concorde,Auto,Pale White,42001,Hardtop,Greenville
Male,550000,Chevrolet,Malibu,Manual,Pale White,41001,Hardtop,Aurora
Female,13500,Chevrolet,Prizm,Manual,Red,22000,Hatchback,Middletown
Male,13500,Dodge,Ram Wagon,Auto,Black,22000,Passenger,Aurora
Female,13500,Nissan,Frontier,Manual,Black,53000,Hatchback,Greenville
Female,2005000,Volvo,S40,Manual,Red,22500,Sedan,Pasco
Female,928000,Honda,Civic,Auto,Pale White,25000,Hatchback,Janesville
Male,586500,Oldsmobile,Bravada,Auto,Black,26500,Hatchback,Scottsdale
Male,451000,Ford,F-Series,Manual,Black,38000,Passenger,Austin
Female,1865000,Pontiac,Sunfire,Manual,Red,43500,Sedan,Janesville
Male,13500,Nissan,Frontier,Manual,Pale White,20000,Hatchback,Janesville
Male,540000,Ford,Mustang,Manual,Red,25000,Hatchback,Scottsdale
Male,1080000,BMW,323i,Auto,Red,19000,Hatchback,Austin
Male,500000,Volkswagen,Jetta,Manual,Red,24001,Passenger,Middletown
Female,497500,Hyundai,Accent,Manual,Black,18500,Hatchback,Aurora
Male,13500,Oldsmobile,Silhouette,Manual,Red,19000,Sedan,Greenville
Male,2100000,Oldsmobile,Cutlass,Auto,Red,41000,Sedan,Pasco
Male,1740000,Mercedes-B,M-Class,Manual,Pale White,41000,Hardtop,Middletown
Male,752500,Honda,Odyssey,Manual,Pale White,27500,Passenger,Austin
Male,2118000,Mitsubishi,Eclipse,Manual,Pale White,12800,Hardtop,Aurora
Male,715000,Chrysler,Sebring Coupe,Manual,Pale White,26000,Sedan,Aurora
Male,780000,Chevrolet,Malibu,Auto,Red,21000,Hardtop,Janesville
Male,1300000,Hyundai,Accent,Manual,Black,18000,Hatchback,Pasco
Female,1767000,Cadillac,Eldorado,Auto,Red,31700,Passenger,Janesville
Male,13500,Ford,Contour,Auto,Pale White,62000,Sedan,Middletown
Male,1160500,Mercedes-B,S-Class,Auto,Black,39050,SUV,Aurora
Male,650000,Ford,Ranger,Manual,Black,18000,Hatchback,Greenville
Male,1170000,Chevrolet,Corvette,Auto,Pale White,46000,SUV,Pasco
Male,1314000,Toyota,RAV4,Manual,Pale White,22401,Hatchback,Janesville
Female,13500,Toyota,Tacoma,Manual,Red,82001,Hatchback,Austin
Male,1030000,Plymouth,Prowler,Auto,Red,15001,Hatchback,Austin
Female,13500,Lincoln,Town car,Manual,Pale White,33000,Hatchback,Greenville
Male,925000,Lexus,ES300,Auto,Pale White,27001,Hardtop,Austin
Female,711000,Subaru,Outback,Auto,Red,57000,SUV,Janesville
Male,2010000,Volvo,S40,Auto,Pale White,42000,Sedan,Scottsdale
Male,525000,Mercury,Mystique,Auto,Black,9000,Passenger,Austin
Male,485500,Acura,RL,Manual,Red,34500,SUV,Middletown
Female,465000,Pontiac,Bonneville,Auto,Red,19000,Hatchback,Aurora
Female,1200000,Volkswagen,Passat,Auto,Red,13000,Hatchback,Scottsdale
Male,1780000,Ford,F-Series,Manual,Red,13000,Passenger,Austin
Male,790000,BMW,328i,Auto,Black,16000,Sedan,Middletown
Male,455000,Chevrolet,Monte Carlo,Auto,Red,20000,Hatchback,Aurora
Male,410000,Chrysler,300M,Auto,Black,26000,SUV,Greenville
Female,635000,Cadillac,Eldorado,Manual,Pale White,13000,Passenger,Pasco
Male,775000,Plymouth,Voyager,Manual,Red,20000,Passenger,Janesville
Male,1800000,Toyota,Corolla,Manual,Pale White,22000,Passenger,Janesville
Male,13500,Toyota,Land Cruiser,Auto,Red,33000,SUV,Scottsdale
Male,1225000,Toyota,Camry,Auto,Red,31501,Hatchback,Middletown
Female,790000,Lexus,LS400,Auto,Black,22000,Sedan,Greenville
Male,690500,Saab,3-Sep,Auto,Black,26500,Sedan,Scottsdale
Male,1255000,BMW,528i,Manual,Pale White,14500,SUV,Scottsdale
Male,1070000,Ford,Expedition,Auto,Black,41000,SUV,Austin
Female,2200000,Chrysler,Concorde,Manual,Black,18000,SUV,Middletown
Female,2290000,Saturn,SC,Auto,Black,33000,SUV,Aurora
Male,2570000,Volvo,S40,Manual,Red,22000,Sedan,Greenville
Male,660000,Honda,Accord,Auto,Pale White,21000,Sedan,Austin
Male,13500,Toyota,4Runner,Manual,Black,25000,Sedan,Middletown
Male,936000,Volkswagen,Beetle,Auto,Red,45000,Hardtop,Austin
Female,785000,Pontiac,Bonneville,Manual,Black,36000,Hatchback,Greenville
Male,2425000,Mercedes-B,C-Class,Manual,Pale White,12500,Hatchback,Pasco
Male,1450000,Buick,Park Avenue,Manual,Pale White,23000,Hatchback,Aurora
Male,13500,Ford,Crown Victoria,Auto,Red,29000,Passenger,Greenville
Male,1774500,Mercedes-B,C-Class,Manual,Pale White,17450,Hatchback,Pasco
Male,13500,Honda,Passport,Manual,Pale White,27001,Hatchback,Janesville
Male,525500,Dodge,Viper,Manual,Black,26501,SUV,Scottsdale
Male,750000,Ford,Ranger,Manual,Black,18001,Hardtop,Austin
Male,407000,Mercury,Villager,Manual,Pale White,14000,Passenger,Janesville
Male,455000,Pontiac,Grand Am,Auto,Pale White,26000,SUV,Scottsdale
Male,425000,Lexus,LS400,Manual,Red,13000,Sedan,Austin
Female,13500,Toyota,Tacoma,Manual,Red,82001,Hardtop,Aurora
Male,520000,Plymouth,Prowler,Manual,Red,71000,Hatchback,Austin
Female,590900,Chevrolet,Malibu,Manual,Pale White,41900,Hatchback,Middletown
Female,13500,Buick,LeSabre,Manual,Black,20000,Sedan,Aurora
Female,670000,Audi,A6,Manual,Pale White,24000,SUV,Greenville
Male,13500,Honda,CR-V,Auto,Black,31000,SUV,Pasco
Male,2400000,Dodge,Durango,Manual,Red,31000,SUV,Pasco
Male,2200000,Dodge,Ram Pickup,Manual,Black,19000,SUV,Janesville
Male,3250000,Ford,Explorer,Auto,Pale White,18000,Hatchback,Scottsdale
Male,806000,Cadillac,DeVille,Auto,Red,69000,SUV,Austin
Male,4000000,Subaru,Outback,Auto,Pale White,19000,SUV,Janesville
Male,825000,BMW,323i,Manual,Red,21000,Hatchback,Janesville
Male,682000,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Scottsdale
Male,1350000,Mitsubishi,Montero Sport,Manual,Pale White,12000,Hardtop,Pasco
Male,2258000,Audi,A6,Auto,Black,14800,SUV,Aurora
Male,13500,Oldsmobile,Cutlass,Auto,Red,41000,Sedan,Greenville
Male,1960000,Nissan,Pathfinder,Auto,Red,21000,Hatchback,Austin
Male,825000,Toyota,Corolla,Auto,Red,41000,Passenger,Middletown
Male,1262000,Honda,CR-V,Auto,Red,12200,SUV,Aurora
Male,1110000,Toyota,Corolla,Manual,Pale White,22000,Passenger,Greenville
Male,1410000,Nissan,Pathfinder,Auto,Red,21001,Hatchback,Pasco
Male,469500,Dodge,Ram Wagon,Auto,Black,22500,Passenger,Aurora
Female,950000,Mercedes-B,CL500,Manual,Red,29000,SUV,Greenville
Male,1150000,Honda,Accord,Auto,Pale White,19000,Sedan,Pasco
Female,610000,Mercury,Grand Marquis,Manual,Red,71000,SUV,Janesville
Female,577250,Buick,Park Avenue,Manual,Black,29250,Hatchback,Scottsdale
Male,740000,Chrysler,LHS,Auto,Pale White,20000,Hatchback,Janesville
Male,680000,Saturn,LW,Auto,Pale White,18000,Hatchback,Scottsdale
Male,13500,Nissan,Frontier,Manual,Black,53000,Hatchback,Austin
Male,790500,Mitsubishi,Eclipse,Auto,Black,27500,Hatchback,Middletown
Male,695000,Dodge,Ram Pickup,Manual,Black,19000,Hatchback,Aurora
Male,1215000,Chrysler,Sebring Coupe,Auto,Red,19500,Sedan,Scottsdale
Male,2250000,Lexus,LX470,Manual,Pale White,54000,SUV,Austin
Male,1650000,Chevrolet,Corvette,Auto,Red,45000,SUV,Pasco
Male,13500,Chevrolet,Impala,Manual,Red,22000,Hatchback,Janesville
Male,1303500,Volkswagen,Beetle,Auto,Red,45350,Hatchback,Janesville
Male,13500,Plymouth,Prowler,Manual,Red,71000,Hatchback,Scottsdale
Female,275000,Mercury,Sable,Auto,Red,39000,Sedan,Austin
Male,13500,Subaru,Outback,Auto,Pale White,19000,SUV,Middletown
Male,805000,Jeep,Wrangler,Auto,Red,19000,Hatchback,Greenville
Female,1156000,Volvo,S70,Auto,Pale White,32600,Hatchback,Pasco
Female,450000,Chevrolet,Corvette,Manual,Pale White,22000,SUV,Middletown
Female,1400000,Lincoln,Continental,Manual,Red,82000,Passenger,Aurora
Male,13500,Ford,Escort,Manual,Black,11000,Passenger,Greenville
Male,812000,Nissan,Pathfinder,Manual,Red,11000,SUV,Pasco
Female,13500,Oldsmobile,Bravada,Manual,Black,36000,Hatchback,Janesville
Female,4260000,Dodge,Ram Pickup,Manual,Pale White,16000,SUV,Scottsdale
Male,1140000,Ford,Contour,Auto,Pale White,62000,Sedan,Austin
Male,1250000,Volkswagen,Cabrio,Manual,Red,25000,Sedan,Scottsdale
Male,520000,Dodge,Dakota,Manual,Red,12000,Sedan,Austin
Female,555000,Chrysler,300M,Auto,Black,26000,SUV,Middletown
Male,1218000,Ford,Explorer,Auto,Pale White,42800,Hatchback,Aurora
Male,300000,Chevrolet,Malibu,Manual,Red,82000,Hardtop,Middletown
Male,675000,Ford,Focus,Manual,Red,17000,Hardtop,Austin
Male,1080000,Chevrolet,Prizm,Auto,Red,15001,Hardtop,Middletown
Male,1115000,Saturn,LW,Manual,Pale White,13500,Hatchback,Austin
Male,1340000,Volkswagen,GTI,Manual,Black,25000,SUV,Middletown
Male,13500,Plymouth,Neon,Manual,Pale White,22000,SUV,Aurora
Male,13500,Jeep,Wrangler,Auto,Red,19000,Hatchback,Greenville
Male,13500,Plymouth,Neon,Auto,Pale White,27000,SUV,Pasco
Male,1200000,Lexus,LS400,Auto,Pale White,18000,Sedan,Janesville
Male,13500,Plymouth,Voyager,Manual,Black,75000,Passenger,Scottsdale
Male,810000,Mercury,Cougar,Auto,Black,33000,Hatchback,Aurora
Male,550500,Pontiac,Sunfire,Auto,Black,18500,Sedan,Greenville
Male,535000,Volkswagen,Jetta,Manual,Red,24000,Passenger,Pasco
Male,641000,Volvo,S40,Manual,Black,36000,Sedan,Janesville
Female,503000,Chevrolet,Lumina,Manual,Black,10000,Passenger,Scottsdale
Male,668000,Mercedes-B,CL500,Manual,Red,29000,SUV,Austin
Male,666000,Oldsmobile,Cutlass,Auto,Red,41000,Sedan,Janesville
Male,1350000,Oldsmobile,Bravada,Manual,Black,36000,Hatchback,Janesville
Female,13500,Acura,RL,Manual,Pale White,17000,SUV,Scottsdale
Female,710000,Plymouth,Voyager,Manual,Black,75000,Passenger,Austin
Male,1010000,Audi,A6,Manual,Pale White,24000,SUV,Middletown
Male,580000,Toyota,Sienna,Manual,Black,27000,Passenger,Aurora
Male,653000,Mercedes-B,S-Class,Manual,Red,21000,SUV,Greenville
Male,740000,Ford,Explorer,Auto,Pale White,18000,Hatchback,Pasco
Male,2330000,Volkswagen,Beetle,Auto,Red,45000,SUV,Middletown
Male,2800000,Volkswagen,GTI,Auto,Pale White,20000,SUV,Aurora
Male,13500,BMW,328i,Auto,Black,18000,Sedan,Greenville
Female,13500,Plymouth,Prowler,Manual,Pale White,16000,Hatchback,Pasco
Male,13500,Chrysler,Sebring Coupe,Auto,Red,19000,Sedan,Scottsdale
Male,600000,Chevrolet,Monte Carlo,Manual,Pale White,26000,Hatchback,Austin
Male,487000,Plymouth,Voyager,Manual,Red,20000,Passenger,Middletown
Female,13500,Saab,5-Sep,Manual,Pale White,28000,Hatchback,Aurora
Male,1570000,Plymouth,Prowler,Manual,Red,71000,Hatchback,Austin
Male,1001000,Saturn,SC,Manual,Red,61100,Hatchback,Middletown
Female,665000,Mitsubishi,Diamante,Auto,Pale White,21000,Hatchback,Aurora
Male,1330000,Mercedes-B,SLK,Auto,Red,19000,Passenger,Greenville
Male,850000,Mitsubishi,Galant,Auto,Pale White,42000,Passenger,Scottsdale
Female,13500,Ford,Crown Victoria,Manual,Pale White,20000,Passenger,Austin
Male,1100000,Lincoln,Continental,Manual,Red,82000,Passenger,Middletown
Male,850000,Mitsubishi,Diamante,Auto,Black,17000,Hatchback,Aurora
Male,493000,Saturn,LS,Auto,Pale White,45000,Sedan,Janesville
Male,1240000,Dodge,Durango,Manual,Black,22000,SUV,Scottsdale
Male,1010000,Mitsubishi,Diamante,Auto,Black,18000,Hatchback,Austin
Male,1626000,Dodge,Avenger,Auto,Red,22600,Passenger,Middletown
Male,605000,Dodge,Viper,Auto,Red,31000,SUV,Janesville
Male,1255000,Dodge,Ram Pickup,Manual,Pale White,21500,SUV,Scottsdale
Male,1850000,Volvo,S40,Manual,Black,36000,Sedan,Austin
Male,13500,Ford,F-Series,Manual,Red,13000,Passenger,Middletown
Male,13500,Acura,TL,Auto,Black,28000,Hatchback,Aurora
Male,572000,Honda,Civic,Manual,Black,43000,Hatchback,Greenville
Male,650000,BMW,528i,Manual,Red,25000,SUV,Pasco
Female,731000,Oldsmobile,Silhouette,Auto,Red,12000,Sedan,Janesville
Female,13500,Lexus,LS400,Auto,Black,39000,Sedan,Scottsdale
Male,793000,Cadillac,Eldorado,Auto,Black,60000,Passenger,Austin
Male,290000,Chevrolet,Lumina,Manual,Red,12001,Passenger,Pasco
Male,1570000,Toyota,Camry,Manual,Black,29000,Hatchback,Janesville
Male,13500,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Scottsdale
Male,1916000,Jeep,Grand Cherokee,Manual,Black,19600,SUV,Austin
Male,500000,Toyota,Celica,Manual,Pale White,14000,SUV,Janesville
Male,965000,Plymouth,Neon,Auto,Pale White,27000,SUV,Greenville
Male,2220000,Oldsmobile,Silhouette,Manual,Red,34000,Sedan,Pasco
Male,13500,Mitsubishi,Diamante,Auto,Black,17000,Hatchback,Janesville
Male,13500,Lincoln,Continental,Manual,Black,42000,Passenger,Scottsdale
Female,730000,Mercedes-B,SLK230,Manual,Pale White,14000,Hatchback,Austin
Male,13500,Cadillac,Escalade,Auto,Black,28000,Sedan,Aurora
Male,13500,Chrysler,Sebring Coupe,Manual,Pale White,26000,Sedan,Greenville
Male,550000,Cadillac,Catera,Auto,Red,28000,Hatchback,Pasco
Female,1800000,BMW,323i,Auto,Black,9000,Hatchback,Janesville
Male,2000000,Volkswagen,Jetta,Auto,Red,19000,Passenger,Scottsdale
Male,805000,Cadillac,Seville,Manual,Pale White,22000,SUV,Greenville
Female,2000000,Porsche,Carrera Coupe,Auto,Red,22000,SUV,Pasco
Female,13500,Mitsubishi,Montero Sport,Manual,Red,29000,SUV,Janesville
Female,13500,Lincoln,Town car,Manual,Pale White,33000,Hatchback,Scottsdale
Male,700000,Ford,Focus,Manual,Red,24000,SUV,Austin
Male,2130000,Subaru,Outback,Auto,Red,57000,SUV,Middletown
Male,500000,Volvo,S40,Auto,Pale White,42000,Sedan,Aurora
Male,2125000,Mercury,Mystique,Auto,Black,9500,Passenger,Greenville
Female,13500,Toyota,RAV4,Auto,Pale White,27000,Hatchback,Janesville
Male,13500,Mercury,Villager,Auto,Pale White,36000,Passenger,Scottsdale
Male,2775000,Jaguar,S-Type,Manual,Pale White,20500,Passenger,Austin
Male,1700000,Mercedes-B,SLK,Manual,Pale White,17000,Passenger,Middletown
Male,13500,Mitsubishi,3000GT,Auto,Black,39000,Sedan,Aurora
Male,13500,BMW,528i,Auto,Black,31000,SUV,Greenville
Male,480000,Mitsubishi,Montero Sport,Auto,Red,39000,Hardtop,Middletown
Male,13500,Chrysler,300M,Auto,Pale White,22000,SUV,Janesville
Male,13500,Acura,RL,Auto,Black,24000,SUV,Scottsdale
Female,1775000,Audi,A8,Manual,Black,44500,Passenger,Austin
Male,752000,Cadillac,Eldorado,Manual,Red,31000,Passenger,Middletown
Female,670000,Mercedes-B,SLK,Auto,Pale White,46000,Passenger,Aurora
Female,13500,Ford,F-Series,Manual,Black,22000,Passenger,Greenville
Male,1507000,Chrysler,300M,Auto,Black,26700,SUV,Pasco
Male,890000,Plymouth,Neon,Auto,Pale White,27000,SUV,Janesville
Female,1000000,Chevrolet,Monte Carlo,Manual,Black,44000,Hatchback,Scottsdale
Male,1365000,Mercedes-B,S-Class,Manual,Red,21500,SUV,Middletown
Male,1210000,Oldsmobile,Intrigue,Auto,Black,18000,SUV,Aurora
Male,13500,Chevrolet,Lumina,Manual,Black,10000,Passenger,Greenville
Male,642000,Honda,Passport,Manual,Pale White,27001,Hardtop,Middletown
Female,790500,Chrysler,Cirrus,Auto,Red,12500,Passenger,Janesville
Male,1350000,Mercury,Sable,Auto,Red,39000,Sedan,Scottsdale
Male,655000,Honda,CR-V,Auto,Pale White,22000,SUV,Austin
Male,575000,Nissan,Pathfinder,Auto,Red,21001,Hardtop,Greenville
Male,13500,Dodge,Avenger,Auto,Red,22000,Passenger,Austin
Male,751000,Honda,Passport,Manual,Black,22000,Hatchback,Janesville
Male,682000,Chevrolet,Prizm,Auto,Pale White,42000,Hatchback,Austin
Male,13500,Honda,Civic,Manual,Black,43000,Hatchback,Austin
Male,355000,Honda,CR-V,Auto,Pale White,22000,SUV,Middletown
Male,1270000,Buick,Park Avenue,Manual,Red,45000,Hatchback,Aurora
Male,975000,Cadillac,Escalade,Manual,Black,34000,Sedan,Greenville
Male,820000,Jeep,Wrangler,Auto,Red,19000,Hatchback,Pasco
Female,4350000,Acura,RL,Manual,Red,34000,SUV,Pasco
Male,13500,Pontiac,Bonneville,Auto,Red,19000,Hatchback,Janesville
Female,648000,Lexus,LS400,Auto,Black,22000,Sedan,Scottsdale
Male,1800000,Subaru,Forester,Auto,Black,22000,SUV,Austin
Female,1020000,Mercury,Villager,Manual,Pale White,14000,Passenger,Middletown
Male,635000,Pontiac,Grand Am,Auto,Pale White,26000,SUV,Aurora
Female,13500,Lexus,LS400,Manual,Red,13001,Sedan,Greenville
Female,2350000,Volvo,S70,Auto,Black,26001,SUV,Pasco
Female,1500000,Dodge,Ram Wagon,Auto,Black,22001,Passenger,Janesville
Female,1900000,Mercedes-B,CL500,Manual,Red,29001,SUV,Scottsdale
Male,2400000,Volkswagen,Passat,Manual,Pale White,27000,Hatchback,Scottsdale
Male,13500,Volkswagen,Passat,Auto,Red,13000,Hatchback,Austin
Male,530000,Cadillac,Eldorado,Auto,Pale White,17000,Passenger,Middletown
Female,490000,Toyota,Tacoma,Manual,Pale White,24000,Hardtop,Aurora
Female,1140000,Volvo,S40,Manual,Black,36000,Sedan,Greenville
Male,1510500,Lincoln,Navigator,Auto,Black,19050,Sedan,Pasco
Male,353000,Nissan,Frontier,Auto,Pale White,18000,Hatchback,Janesville
Male,1250000,Ford,Contour,Auto,Pale White,62000,Sedan,Scottsdale
Male,2300000,Mercedes-B,S-Class,Auto,Black,39000,SUV,Austin
Male,1699000,Toyota,Tacoma,Manual,Pale White,24900,Hardtop,Greenville
Female,644000,Lincoln,Navigator,Auto,Black,19000,Sedan,Austin
Male,700000,Mitsubishi,Montero Sport,Auto,Pale White,53000,SUV,Middletown
Female,1101000,Oldsmobile,Intrigue,Auto,Pale White,45100,SUV,Aurora
Male,1000000,Pontiac,Bonneville,Auto,Pale White,20000,Hatchback,Greenville
Male,865000,Ford,Windstar,Auto,Pale White,19000,Sedan,Pasco
Female,805500,Jeep,Cherokee,Auto,Red,14500,Sedan,Janesville
Male,13500,Volkswagen,Passat,Manual,Pale White,12001,Hatchback,Scottsdale
Female,1015000,Porsche,Carrera Coupe,Manual,Pale White,26501,SUV,Austin
Female,930000,Chrysler,300M,Auto,Pale White,22001,SUV,Middletown
Female,999000,Dodge,Ram Pickup,Auto,Red,57001,SUV,Aurora
Male,1168888,Nissan,Pathfinder,Auto,Red,21881,Hardtop,Austin
Male,3030000,Volkswagen,Beetle,Auto,Red,45001,Hardtop,Middletown
Male,1300000,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Pasco
Male,13500,Saturn,SC,Manual,Red,61001,Hardtop,Middletown
Female,13500,Dodge,Dakota,Auto,Pale White,21000,Sedan,Scottsdale
Female,786000,Mercedes-B,SLK230,Manual,Pale White,14000,Hatchback,Austin
Male,13500,Mitsubishi,3000GT,Auto,Red,19000,Sedan,Middletown
Female,450000,Mitsubishi,Montero Sport,Auto,Pale White,53001,Hardtop,Pasco
Male,1470000,Saab,3-Sep,Auto,Red,69000,Sedan,Greenville
Female,13500,Chrysler,LHS,Auto,Pale White,21000,Hatchback,Pasco
Male,750000,Volvo,S40,Auto,Pale White,42000,Sedan,Janesville
Male,13500,Mercedes-B,SL-Class,Manual,Pale White,26000,Hatchback,Austin
Male,1280000,Chrysler,LHS,Manual,Black,51000,Hatchback,Austin
Female,850000,Volkswagen,Jetta,Auto,Red,22000,Passenger,Middletown
Male,1200000,Pontiac,Grand Prix,Auto,Pale White,42000,Passenger,Aurora
Male,13500,Volkswagen,Jetta,Auto,Red,69000,Passenger,Greenville
Male,655000,Nissan,Xterra,Auto,Black,26000,Passenger,Pasco
Female,1140000,Ford,Ranger,Auto,Black,61000,Hatchback,Janesville
Female,562000,Nissan,Quest,Auto,Pale White,32000,SUV,Scottsdale
Male,531000,Pontiac,Grand Am,Auto,Red,31000,SUV,Austin
Male,526000,Honda,Accord,Auto,Pale White,19001,Sedan,Austin
Male,390000,Mercury,Grand Marquis,Manual,Red,71001,SUV,Janesville
Male,13500,Buick,Park Avenue,Manual,Black,29001,Hatchback,Scottsdale
Female,2950000,Mercury,Sable,Auto,Red,39001,Sedan,Austin
Male,905000,Subaru,Outback,Auto,Pale White,19001,SUV,Middletown
Male,1750000,Mercury,Cougar,Auto,Black,33001,Hatchback,Aurora
Male,760000,Pontiac,Sunfire,Auto,Black,18001,Sedan,Greenville
Female,550000,Volkswagen,Jetta,Manual,Red,24001,Passenger,Pasco
Male,3180000,Volvo,S40,Manual,Black,36001,Sedan,Janesville
Male,1367000,Chevrolet,Lumina,Manual,Black,10701,Passenger,Scottsdale
Female,788000,Mercedes-B,CL500,Manual,Red,29001,SUV,Austin
Male,3600000,Oldsmobile,Cutlass,Auto,Red,41001,Sedan,Middletown
Male,2550000,Mitsubishi,Galant,Auto,Pale White,42001,Passenger,Aurora
Female,1050000,Ford,Crown Victoria,Manual,Pale White,20001,Passenger,Greenville
Female,3350000,Lincoln,Continental,Manual,Red,82001,Passenger,Pasco
Male,1400000,Mitsubishi,Diamante,Auto,Black,17001,Hatchback,Janesville
Female,13500,Plymouth,Neon,Auto,Pale White,27001,SUV,Scottsdale
Male,720000,Chevrolet,Corvette,Auto,Pale White,46000,SUV,Aurora
Female,880000,Toyota,RAV4,Manual,Pale White,22000,Hatchback,Greenville
Male,785000,Lexus,ES300,Auto,Pale White,27000,Hardtop,Pasco
Male,347500,Plymouth,Prowler,Auto,Red,15500,Hatchback,Janesville
Male,410000,Toyota,Camry,Auto,Red,31000,Hatchback,Scottsdale
Male,1010000,Buick,Park Avenue,Manual,Pale White,23000,Hatchback,Austin
Male,1485000,Ford,Crown Victoria,Auto,Red,29500,Passenger,Middletown
Female,730000,Mercedes-B,C-Class,Manual,Pale White,17000,Hatchback,Aurora
Male,13500,Ford,Focus,Manual,Black,49000,Hardtop,Janesville
Male,1750000,Dodge,Viper,Manual,Black,26000,SUV,Pasco
Male,1950000,Toyota,Tacoma,Auto,Pale White,53000,Hardtop,Austin
